gene	chromosome	start	end	log2	depth	weight	cn	probes	segment_weight	segment_probes
4930481B07Rik	chr3	90114840	90131842	-0.358087	21.0551	2.92887	1	3	1101.41	1155
Psmd4	chr3	90132342	90157204	-0.358087	21.0708	8.84222	1	9	1101.41	1155
Pip5k1a	chr3	90157704	90211273	-0.358087	23.8077	9.54345	1	10	1101.41	1155
Gm24920	chr3	90157704	90207111	-0.358087	22.9526	7.68532	1	8	1101.41	1155
Gm22301	chr3	90157704	90211273	-0.358087	23.8077	9.54345	1	10	1101.41	1155
Vps72	chr3	90211773	90228991	-0.358087	19.8614	5.89205	1	6	1101.41	1155
Tmod4	chr3	90224764	90232006	-0.358087	18.3668	6.52511	1	7	1101.41	1155
Scnm1	chr3	90231065	90241118	-0.358087	22.1644	8.65287	1	9	1101.41	1155
Lysmd1	chr3	90235687	90243963	-0.358087	26.2165	3.61778	1	4	1101.41	1155
Gm9726	chr3	90235687	90243963	-0.358087	26.2165	3.61778	1	4	1101.41	1155
Mir8099-2	chr3	90235687	90243963	-0.358087	26.2165	3.61778	1	4	1101.41	1155
Tnfaip8l2	chr3	90235984	90261150	-0.358087	25.8329	3.64002	1	4	1101.41	1155
Sema6c	chr3	90261650	90283130	-0.358087	23.618	12.778	1	13	1101.41	1155
Gabpb2	chr3	90283630	90334964	-0.358087	19.9138	11.7454	1	12	1101.41	1155
Gm16740	chr3	90283630	90336770	-0.358087	19.6382	14.606	1	15	1101.41	1155
Mllt11	chr3	90323742	90344061	-0.358087	18.6555	8.89171	1	10	1101.41	1155
Cdc42se1	chr3	90326314	90350979	-0.358087	18.5904	8.85015	1	10	1101.41	1155
Gm128	chr3	90346440	90360468	-0.358087	23.0948	4.89701	1	5	1101.41	1155
Bnipl	chr3	90346440	90391548	-0.358087	22.85	7.77373	1	8	1101.41	1155
Prune1	chr3	90363005	90406179	-0.358087	22.4872	7.82805	1	8	1101.41	1155
Mindy1	chr3	90363005	90416819	-0.358087	22.198	16.6405	1	17	1101.41	1155
Anxa9	chr3	90392415	90424951	-0.358087	22.1698	13.738	1	14	1101.41	1155
6330562C20Rik	chr3	90406108	90431180	-0.358087	21.7337	9.86331	1	10	1101.41	1155
Cers2	chr3	90417090	90464041	-0.358087	21.868	12.7424	1	13	1101.41	1155
Gm42578	chr3	90464541	90472237	-0.358087	20.4116	1.87392	1	2	1101.41	1155
Gm37500	chr3	90470888	90499317	-0.358087	20.2479	1.96141	1	2	1101.41	1155
4930558C23Rik	chr3	90499817	90527843	-0.358087	17.5242	1.85094	1	2	1101.41	1155
Gm9173	chr3	90528343	90548301	-0.358087	24.0454	1.9268	1	2	1101.41	1155
Arnt	chr3	90548801	90623291	-0.358087	20.678	12.6764	1	13	1101.41	1155
Gm42672	chr3	90548801	90609149	-0.358087	20.3216	8.7538	1	9	1101.41	1155
Ctsk	chr3	90613057	90640942	-0.358087	20.5515	1.97661	1	2	1101.41	1155
Ctss	chr3	90641442	90701595	-0.358087	19.8437	2.97894	1	3	1101.41	1155
Hormad1	chr3	90673886	90732898	-0.358087	19.1246	3.96553	1	4	1101.41	1155
Golph3l	chr3	90702776	90739637	-0.358087	20.9233	8.82941	1	9	1101.41	1155
Gm42671	chr3	90702776	90739637	-0.358087	20.9233	8.82941	1	9	1101.41	1155
Ensa	chr3	90738639	90752450	-0.358087	21.3233	4.83607	1	5	1101.41	1155
E330034L11Rik	chr3	90752950	90771831	-0.358087	20.7135	1.95595	1	2	1101.41	1155
Mcl1	chr3	90772331	90790750	-0.358087	20.3403	2.93816	1	3	1101.41	1155
Adamtsl4	chr3	90791250	90849482	-0.358087	24.1625	5.81426	1	6	1101.41	1155
Ecm1	chr3	90849982	90866789	-0.358087	24.019	11.5368	1	12	1101.41	1155
Mir7014	chr3	90849982	90855385	-0.358087	23.3183	4.71632	1	5	1101.41	1155
Tars2	chr3	90855811	90941611	-0.358087	16.895	15.1755	1	19	1101.41	1155
Rprd2	chr3	90881631	90952596	-0.358087	19.6818	9.56482	1	10	1101.41	1155
Gm43436	chr3	90881631	90941722	-0.358087	19.1169	6.80035	1	7	1101.41	1155
Gm26361	chr3	90881631	90928783	-0.358087	19.6233	8.57927	1	9	1101.41	1155
Gm17815	chr3	90881631	90952596	-0.358087	19.6818	9.56482	1	10	1101.41	1155
Prpf3	chr3	90953096	90984203	-0.358087	21.9402	9.7568	1	10	1101.41	1155
Gm26594	chr3	90978798	90994259	-0.358087	21.9807	1.96627	1	2	1101.41	1155
Mrps21	chr3	90985775	91010688	-0.358087	22.1853	1.97731	1	2	1101.41	1155
C920021L13Rik	chr3	90994413	91022408	-0.358087	22.7588	14.391	1	15	1101.41	1155
Ciart	chr3	90994413	91014737	-0.358087	22.0741	9.68256	1	10	1101.41	1155
BC028528	chr3	90994413	91022408	-0.358087	22.7588	14.391	1	15	1101.41	1155
Aph1a	chr3	91018089	91028801	-0.358087	30.7109	5.72749	1	7	1101.41	1155
Gm15429	chr3	91018089	91028807	-0.358087	32.3782	4.75214	1	6	1101.41	1155
Car14	chr3	91018089	91051606	-0.358087	27.3601	8.63364	1	10	1101.41	1155
Anp32e	chr3	91052106	91094339	-0.358087	19.3437	10.6998	1	11	1101.41	1155
Gm43375	chr3	91052106	91070421	-0.358087	19.6636	9.76121	1	10	1101.41	1155
Gm20940	chr3	91094839	91120570	-0.358087	20.6774	1.93751	1	2	1101.41	1155
Plekho1	chr3	91121070	91190366	-0.358087	22.4101	5.75793	1	6	1101.41	1155
Vps45	chr3	91132009	91219499	-0.358087	20.6087	3.81266	1	4	1101.41	1155
Gm43554	chr3	91219999	91236892	-0.358087	18.1818	1.9141	1	2	1101.41	1155
Otud7b	chr3	91237392	91304432	-0.358087	22.3251	7.84417	1	8	1101.41	1155
Mtmr11	chr3	91294983	91306059	-0.358087	21.6715	9.67534	1	10	1101.41	1155
Gm17690	chr3	91294983	91306059	-0.358087	21.6715	9.67534	1	10	1101.41	1155
Sf3b4	chr3	91305259	91330452	-0.358087	24.9572	3.81433	1	4	1101.41	1155
Gm22027	chr3	91305286	91330452	-0.358087	25.6518	2.88732	1	3	1101.41	1155
Sv2a	chr3	91316026	91332517	-0.358087	22.3786	3.88432	1	4	1101.41	1155
Bola1	chr3	91331518	91348415	-0.358087	20.7304	4.76958	1	5	1101.41	1155
Gm15444	chr3	91331793	91348941	-0.358087	23.7409	3.76028	1	4	1101.41	1155
H2ac21	chr3	91337927	91348941	-0.358087	24.209	2.77822	1	3	1101.41	1155
H2ac20	chr3	91348463	91351849	-0.358087	28.9719	2.79856	1	3	1101.41	1155
MGP_FVBNJ_G0008607	chr3	91348463	91351849	-0.358087	28.9719	2.79856	1	3	1101.41	1155
H2bc21	chr3	91349228	91366713	-0.358087	22.075	1.93704	1	2	1101.41	1155
Gm20633	chr3	91367213	91380983	-0.358087	26.4057	2.31311	1	4	1101.41	1155
H2ac19	chr3	91367213	91380983	-0.358087	26.4057	2.31311	1	4	1101.41	1155
H2ac18	chr3	91367213	91380983	-0.358087	26.4057	2.31311	1	4	1101.41	1155
Gm20627	chr3	91381483	91390114	-0.358087	24.9142	2.83205	1	3	1101.41	1155
H4c14	chr3	91388482	91392201	-0.358087	21.3967	1.95409	1	2	1101.41	1155
Gm38227	chr3	91390587	91397231	-0.358087	20.9195	1.95868	1	2	1101.41	1155
Gm20628	chr3	91393921	91407649	-0.358087	22.2273	3.89316	1	4	1101.41	1155
Gm42743	chr3	91393921	91407649	-0.358087	22.2273	3.89316	1	4	1101.41	1155
H2bc18	chr3	91393921	91407649	-0.358087	22.2273	3.89316	1	4	1101.41	1155
Fcgr1	chr3	91408149	91479333	-0.358087	31.6602	4.32176	1	6	1101.41	1155
MGP_FVBNJ_G0037584	chr3	91408149	91479333	-0.358087	31.6602	4.32176	1	6	1101.41	1155
MGP_FVBNJ_G0037585	chr3	91408149	91565620	-0.358087	27.1589	14.4315	1	18	1101.41	1155
MGP_FVBNJ_G0037586	chr3	91408149	91565620	-0.358087	27.1589	14.4315	1	18	1101.41	1155
Platr30	chr3	91447814	91510671	-0.358087	32.3142	4.93543	1	7	1101.41	1155
MGP_FVBNJ_G0006192	chr3	91447814	91510671	-0.358087	32.3142	4.93543	1	7	1101.41	1155
MGP_FVBNJ_G0006193	chr3	91447814	91510671	-0.358087	32.3142	4.93543	1	7	1101.41	1155
MGP_FVBNJ_G0037587	chr3	91447814	91479333	-0.358087	29.1611	2.42556	1	3	1101.41	1155
4930477E14Rik	chr3	91447814	91511606	-0.358087	30.3832	5.89672	1	8	1101.41	1155
Gm26654	chr3	91447814	91517291	-0.358087	29.1128	6.86254	1	9	1101.41	1155
Pafah1b1-ps1	chr3	91447814	91521595	-0.358087	28.4292	7.78572	1	10	1101.41	1155
Gm21960	chr3	91447814	91523095	-0.358087	27.3846	8.69809	1	11	1101.41	1155
MGP_FVBNJ_G0009601	chr3	91447814	91531174	-0.358087	26.9875	9.62617	1	12	1101.41	1155
MGP_FVBNJ_G0037588	chr3	91447814	91541379	-0.358087	26.5615	10.6104	1	13	1101.41	1155
BC107364	chr3	91447814	91565620	-0.358087	25.9944	12.5353	1	15	1101.41	1155
Gm9207	chr3	91564406	91572851	-0.358087	21.4125	1.94905	1	2	1101.41	1155
Gm43534	chr3	91569986	91595493	-0.358087	20.9499	1.95884	1	2	1101.41	1155
MGP_FVBNJ_G0036441	chr3	91595993	91612151	-0.358087	18.0407	1.84997	1	2	1101.41	1155
Hjv	chr3	91629746	91660820	-0.358087	29.155	1.73356	1	2	1101.41	1155
Gm15441	chr3	91661320	91682394	-0.358087	22.5961	8.65099	1	9	1101.41	1155
Txnip	chr3	91661343	91682394	-0.358087	23.1236	7.67373	1	8	1101.41	1155
Gm16253	chr3	91682894	91701979	-0.358087	22.7081	4.91665	1	5	1101.41	1155
Polr3gl	chr3	91682894	91701979	-0.358087	22.7081	4.91665	1	5	1101.41	1155
Ankrd34a	chr3	91702479	91733309	-0.358087	21.1604	1.97714	1	2	1101.41	1155
Lix1l	chr3	91706981	91741962	-0.358087	19.2549	5.8826	1	6	1101.41	1155
6330549D23Rik	chr3	91706981	91741962	-0.358087	19.2549	5.8826	1	6	1101.41	1155
Rbm8a	chr3	91737366	91753530	-0.358087	19.1205	5.80914	1	6	1101.41	1155
Pex11b	chr3	91743541	91773228	-0.358087	20.3684	8.89478	1	9	1101.41	1155
Gm42957	chr3	91743541	91771805	-0.358087	20.4208	10.873	1	11	1101.41	1155
Itga10	chr3	91743639	91775535	-0.358087	21.6641	9.2708	1	10	1101.41	1155
Rpl21-ps11	chr3	91775055	91800662	-0.358087	29.5403	1.37142	1	2	1101.41	1155
Ankrd35	chr3	91779147	91805779	-0.358087	22.2563	3.94337	1	4	1101.41	1155
Pias3	chr3	91806279	91818407	-0.358087	22.5747	13.7225	1	14	1101.41	1155
Nudt17	chr3	91806977	91837380	-0.358087	22.3789	11.7535	1	12	1101.41	1155
Polr3c	chr3	91821349	91903090	-0.358087	20.7171	7.89028	1	8	1101.41	1155
Gm42783	chr3	91821349	91903090	-0.358087	20.7171	7.89028	1	8	1101.41	1155
Rnf115	chr3	91837415	91910171	-0.358087	20.143	4.91062	1	5	1101.41	1155
Gm42782	chr3	91837415	91910171	-0.358087	20.143	4.91062	1	5	1101.41	1155
Cd160	chr3	91910671	91964268	-0.358087	18.8622	4.92027	1	5	1101.41	1155
Pdzk1	chr3	91910671	91983805	-0.358087	19.4866	14.8284	1	15	1101.41	1155
4930442L01Rik	chr3	91944376	91978346	-0.358087	19.7097	4.95399	1	5	1101.41	1155
Gpr89	chr3	91945168	92035624	-0.358087	20.1399	13.8936	1	14	1101.41	1155
Gja5	chr3	91975880	92237089	-0.358087	20.7062	13.8517	1	14	1101.41	1155
Gja8	chr3	92012543	92107043	-0.358087	21.1051	2.98104	1	3	1101.41	1155
9230114J08Rik	chr3	92012543	92140818	-0.358087	20.6365	4.94553	1	5	1101.41	1155
Gm43222	chr3	92237589	92254214	-0.358087	21.9783	1.93466	1	2	1101.41	1155
Gm24435	chr3	92254714	92266915	-0.358087	19.939	1.89267	1	2	1101.41	1155
Acp6	chr3	92267415	92314587	-0.358087	19.3625	9.30602	1	10	1101.41	1155
Bcl9	chr3	92315087	92515180	-0.358087	21.0549	11.8436	1	12	1101.41	1155
Gm42508	chr3	92327969	92379384	-0.358087	21.7297	4.90412	1	5	1101.41	1155
Gm43073	chr3	92327969	92515180	-0.358087	21.4898	5.89977	1	6	1101.41	1155
MGP_FVBNJ_G0001177	chr3	92515680	92663197	-0.358087	21.2201	1.95038	1	2	1101.41	1155
Olfr1402	chr3	92515680	92663197	-0.358087	21.2201	1.95038	1	2	1101.41	1155
Chd1l	chr3	92663697	92731371	-0.358087	21.1391	5.93896	1	6	1101.41	1155
Gm43075	chr3	92663697	92731371	-0.358087	21.1391	5.93896	1	6	1101.41	1155
Fmo5	chr3	92731871	92761102	-0.358087	21.6741	5.90436	1	6	1101.41	1155
Prkab2	chr3	92761602	92792470	-0.358087	20.09	7.80648	1	8	1101.41	1155
Gm17651	chr3	92761621	92792470	-0.358087	20.1581	6.81713	1	7	1101.41	1155
Pde4dip	chr3	92792970	92999685	-0.358087	20.298	13.7001	1	14	1101.41	1155
Mir7225	chr3	92792970	92800440	-0.358087	21.0779	4.79859	1	5	1101.41	1155
Gm31305	chr3	92792970	92872648	-0.358087	21.0125	8.74211	1	9	1101.41	1155
Gm15999	chr3	93000185	93031188	-0.358087	20.1951	1.98064	1	2	1101.41	1155
Sec22b	chr3	93009125	93037584	-0.358087	19.9983	5.89819	1	6	1101.41	1155
Gm5544	chr3	93038084	93121456	-0.358087	19.8132	1.97893	1	2	1101.41	1155
Notch2	chr3	93121956	93270790	-0.358087	20.887	5.93703	1	6	1101.41	1155
Gm42819	chr3	93121956	93230567	-0.358087	20.7505	3.96407	1	4	1101.41	1155
Gm42820	chr3	93121967	93270790	-0.358087	20.8967	4.94198	1	5	1101.41	1155
Adam30	chr3	93271290	93302654	-0.358087	19.7477	2.94878	1	3	1101.41	1155
Gm9771	chr3	93303154	93336097	-0.358087	18.1455	1.95251	1	2	1101.41	1155
Reg4	chr3	93336597	93362366	-0.358087	19.734	1.98001	1	2	1101.41	1155
Gm42821	chr3	93362866	93393809	-0.358087	22.9545	1.89243	1	2	1101.41	1155
Hmgcs2	chr3	93394309	93425442	-0.358087	19.7156	3.94539	1	4	1101.41	1155
Gm43189	chr3	93394309	93425442	-0.358087	19.7156	3.94539	1	4	1101.41	1155
Phgdh	chr3	93425942	93496375	-0.358087	20.1206	5.91089	1	6	1101.41	1155
Zfp697	chr3	93496875	93691460	-0.358087	19.4222	2.38683	1	3	1101.41	1155
Gm19210	chr3	93691960	93735243	-0.358087	29.7159	3.14436	1	4	1101.41	1155
Gm19211	chr3	93691960	93735243	-0.358087	29.7159	3.14436	1	4	1101.41	1155
Gm9678	chr3	93691960	93735243	-0.358087	29.7159	3.14436	1	4	1101.41	1155
Hsd3b4	chr3	93735743	93767222	-0.358087	16.4037	2.80408	1	3	1101.41	1155
Hsd3b5	chr3	93735743	93767222	-0.358087	16.4037	2.80408	1	3	1101.41	1155
Hsd3b3	chr3	93866515	93920338	-0.358087	20.0934	1.94553	1	2	1101.41	1155
Gm12427	chr3	93920838	93947942	-0.358087	16.0743	1.89204	1	2	1101.41	1155
Gm12432	chr3	93948442	93965773	-0.358087	18.4405	2.67919	1	3	1101.41	1155
Gm12433	chr3	93948442	93965773	-0.358087	18.4405	2.67919	1	3	1101.41	1155
Hsd3b1	chr3	93953645	93976532	-0.358087	16.9796	2.7249	1	3	1101.41	1155
Hao2	chr3	93977032	94041061	-0.358087	18.2872	1.94633	1	2	1101.41	1155
5730437C11Rik	chr3	94041561	94110291	-0.358087	18.3615	1.95827	1	2	1101.41	1155
Gm12440	chr3	94155306	94197138	-0.358087	17.87	1.91727	1	2	1101.41	1155
Gm12441	chr3	94197638	94209734	-0.358087	20.4883	1.84014	1	2	1101.41	1155
Gm22341	chr3	94210234	94220753	-0.358087	22.0505	1.90224	1	2	1101.41	1155
Gm24216	chr3	94221253	94237583	-0.358087	19.4518	1.89013	1	2	1101.41	1155
Wars2	chr3	94238083	94337355	-0.358087	19.2384	11.7112	1	12	1101.41	1155
Gm43024	chr3	94238083	94277110	-0.358087	19.7232	6.95295	1	7	1101.41	1155
Gm18982	chr3	94238083	94296205	-0.358087	19.544	8.85398	1	9	1101.41	1155
Mir6481	chr3	94238083	94307551	-0.358087	19.0592	10.7229	1	11	1101.41	1155
Gm42717	chr3	94238083	94337355	-0.358087	19.2384	11.7112	1	12	1101.41	1155
Tbx15	chr3	94337855	94455472	-0.358087	20.8427	5.94395	1	6	1101.41	1155
Gm43120	chr3	94337855	94394252	-0.358087	21.1372	3.95805	1	4	1101.41	1155
Gm12449	chr3	94557511	94592848	-0.358087	18.5934	1.89286	1	2	1101.41	1155
Gm14714	chr3	94593348	94596098	-0.358087	12.3639	1.88276	1	2	1101.41	1155
M6pr-ps	chr3	94595268	94637404	-0.358087	17.9693	1.91343	1	2	1101.41	1155
Gm12448	chr3	94637904	94703638	-0.358087	24.0679	1.86269	1	2	1101.41	1155
Spag17	chr3	94979928	95260067	-0.358087	18.6457	16.5932	1	17	1101.41	1155
Rpl36-ps7	chr3	94979939	95124643	-0.358087	16.7233	1.9358	1	2	1101.41	1155
Tra2b-ps	chr3	94979939	95204494	-0.358087	18.4814	6.79322	1	7	1101.41	1155
Spag17os	chr3	94979939	95239975	-0.358087	18.7891	9.71535	1	10	1101.41	1155
Wdr3	chr3	94979939	95306603	-0.358087	18.4988	19.4394	1	20	1101.41	1155
Gdap2	chr3	95240475	95401140	-0.358087	18.4065	14.6623	1	15	1101.41	1155
Gm25802	chr3	95401640	95502952	-0.358087	17.7765	1.76905	1	2	1101.41	1155
Gm12464	chr3	95503452	95515763	-0.358087	20.4606	1.95462	1	2	1101.41	1155
4930406D18Rik	chr3	95516263	95528602	-0.358087	19.3137	2.94217	1	3	1101.41	1155
Gm43121	chr3	95527297	95540946	-0.358087	18.2877	1.95518	1	2	1101.41	1155
Tent5c	chr3	95541446	95613705	-0.358087	21.2532	3.963	1	4	1101.41	1155
Gm12474	chr3	95579584	95651528	-0.358087	21.3593	2.95872	1	3	1101.41	1155
Gm42868	chr3	95579584	95651528	-0.358087	21.3593	2.95872	1	3	1101.41	1155
Man1a2	chr3	95652028	95790234	-0.358087	20.1245	12.7047	1	13	1101.41	1155
Gm43466	chr3	95652028	95742089	-0.358087	20.3003	2.95452	1	3	1101.41	1155
Gm42869	chr3	95652028	95718436	-0.358087	19.9601	5.89374	1	6	1101.41	1155
Gm43462	chr3	95652028	95733474	-0.358087	19.616	6.88133	1	7	1101.41	1155
Gm43463	chr3	95652028	95769960	-0.358087	19.6198	10.7617	1	11	1101.41	1155
Gm12485	chr3	95652028	95774863	-0.358087	20.2589	11.7193	1	12	1101.41	1155
Gm43464	chr3	95782110	95828188	-0.358087	19.9063	1.97066	1	2	1101.41	1155
MGP_FVBNJ_G0009602	chr3	95828688	95916608	-0.358087	18.915	1.92911	1	2	1101.41	1155
Vtcn1	chr3	95917108	96015353	-0.358087	21.2119	1.98717	1	2	1101.41	1155
Trim45	chr3	96015853	96064582	-0.358087	19.8985	4.959	1	5	1101.41	1155
Ttf2	chr3	96033016	96088085	-0.358087	20.7855	6.85224	1	7	1101.41	1155
Gm12488	chr3	96033016	96054597	-0.358087	20.7598	5.86059	1	6	1101.41	1155
Cd101	chr3	96088585	96136039	-0.358087	20.9876	2.97912	1	3	1101.41	1155
Ptgfrn	chr3	96136539	96332174	-0.358087	21.2474	4.94267	1	5	1101.41	1155
Gm43465	chr3	96136539	96332174	-0.358087	21.2474	4.94267	1	5	1101.41	1155
Gm12490	chr3	96364555	96379034	-0.358087	22.3608	1.93893	1	2	1101.41	1155
Cd2	chr3	96379534	96417416	-0.358087	19.6875	3.89255	1	4	1101.41	1155
Gm43467	chr3	96417916	96483520	-0.358087	19.9114	1.94437	1	2	1101.41	1155
Igsf3	chr3	96484020	96568245	-0.358087	23.2995	2.96007	1	3	1101.41	1155
Gm42939	chr3	96484020	96568245	-0.358087	24.2026	1.98952	1	2	1101.41	1155
Gm42938	chr3	96484020	96568245	-0.358087	24.2026	1.98952	1	2	1101.41	1155
Gm42538	chr3	96484020	96568245	-0.358087	24.2026	1.98952	1	2	1101.41	1155
Igsf3	chr3	96484020	96684033	-0.285646	24.6066	8.70637	1	9	288.536	296
Gm42939	chr3	96484020	96519792	-0.285646	24.4889	3.93537	1	4	288.536	296
Gm42938	chr3	96484020	96531204	-0.285646	26.5872	4.79491	1	5	288.536	296
Gm42538	chr3	96484020	96684033	-0.285646	25.0029	7.73583	1	8	288.536	296
Atp1a1	chr3	96684533	96800341	-0.285646	22.4276	5.82839	1	6	288.536	296
Gm42937	chr3	96684533	96697354	-0.285646	22.9201	3.90241	1	4	288.536	296
Gm42941	chr3	96684533	96800341	-0.285646	22.4276	5.82839	1	6	288.536	296
Gm43135	chr3	96800841	96857121	-0.285646	22.2199	1.98158	1	2	288.536	296
Gm43134	chr3	96857621	96923923	-0.285646	23.0119	1.96371	1	2	288.536	296
Mab21l3	chr3	96924423	97034371	-0.285646	20.9915	2.95452	1	3	288.536	296
Slc22a15	chr3	96971824	97120229	-0.285646	22.203	8.90072	1	9	288.536	296
Nhlh2	chr3	97120729	97177419	-0.285646	18.9569	3.94102	1	4	288.536	296
Gm43243	chr3	97177919	97184708	-0.285646	19.4161	1.79611	1	2	288.536	296
Gm18894	chr3	97184023	97199522	-0.285646	18.9192	1.89182	1	2	288.536	296
Casq2	chr3	97200022	97270273	-0.285646	21.5903	7.871	1	8	288.536	296
Gm43244	chr3	97200022	97250306	-0.285646	21.5181	5.91571	1	6	288.536	296
4632404M16Rik	chr3	97200022	97258346	-0.285646	21.7252	6.88362	1	7	288.536	296
Vangl1	chr3	97270773	97318937	-0.285646	20.9325	7.87979	1	8	288.536	296
Gm16160	chr3	97316745	97364039	-0.285646	22.6603	1.93206	1	2	288.536	296
Gm43241	chr3	97364539	97376474	-0.285646	23.64	1.93658	1	2	288.536	296
A230001M10Rik	chr3	97376974	97579716	-0.285646	20.4771	7.594	1	8	288.536	296
Gm43242	chr3	97376974	97511369	-0.285646	20.3821	5.92948	1	6	288.536	296
Gm43245	chr3	97376974	97579716	-0.285646	20.4771	7.594	1	8	288.536	296
Ngf	chr3	97580216	97711926	-0.285646	21.7601	5.93813	1	6	288.536	296
Gm42679	chr3	97580216	97711926	-0.285646	21.7601	5.93813	1	6	288.536	296
Gm42678	chr3	97712426	97801980	-0.285646	20.9868	1.97205	1	2	288.536	296
Gm42677	chr3	97802480	97829053	-0.285646	19.2889	1.82316	1	2	288.536	296
Gm42682	chr3	97829553	97852108	-0.285646	21.8183	1.95211	1	2	288.536	296
Tspan2os	chr3	97835531	97918628	-0.285646	21.5169	3.97173	1	4	288.536	296
Tspan2	chr3	97835531	97928553	-0.285646	21.2597	11.8374	1	12	288.536	296
Tshb	chr3	97876715	97901637	-0.285646	21.2498	7.86937	1	8	288.536	296
Gm42681	chr3	97876715	97928553	-0.285646	21.0158	8.86107	1	9	288.536	296
Sycp1	chr3	97935429	98081622	-0.285646	17.1031	8.48025	1	9	288.536	296
Gm33952	chr3	97935429	97976118	-0.285646	16.0166	4.64557	1	5	288.536	296
Gm33866	chr3	97935429	98053820	-0.285646	16.6384	6.54385	1	7	288.536	296
Nr1h5	chr3	98057367	98106162	-0.285646	21.8075	3.90428	1	4	288.536	296
Gm22826	chr3	98057367	98106162	-0.285646	21.8075	3.90428	1	4	288.536	296
Sike1	chr3	98106662	98130920	-0.285646	21.6736	6.83148	1	7	288.536	296
Csde1	chr3	98131420	98179533	-0.285646	22.3648	15.5538	1	16	288.536	296
Nras	chr3	98170010	98183946	-0.285646	23.5357	9.8251	1	10	288.536	296
Gm43062	chr3	98182633	98214912	-0.285646	20.2914	1.94799	1	2	288.536	296
Ampd1	chr3	98185453	98287410	-0.285646	19.6546	8.30904	1	9	288.536	296
MGP_FVBNJ_G0009603	chr3	98185453	98205158	-0.285646	20.3327	4.87524	1	5	288.536	296
Gm43063	chr3	98185453	98287410	-0.285646	19.6546	8.30904	1	9	288.536	296
Dennd2c	chr3	98217796	98288785	-0.285646	22.3607	6.94595	1	7	288.536	296
Bcas2	chr3	98289285	98298106	-0.285646	19.5124	6.86169	1	7	288.536	296
Gm27024	chr3	98297351	98365282	-0.285646	21.8416	1.95305	1	2	288.536	296
Gm43060	chr3	98365782	98398485	-0.285646	23.8765	1.91533	1	2	288.536	296
Trim33	chr3	98398985	98515777	-0.285646	20.5544	8.84928	1	9	288.536	296
Gm43061	chr3	98398985	98475287	-0.285646	20.6145	7.85586	1	8	288.536	296
Gm25009	chr3	98516277	98566514	-0.285646	19.8276	1.7529	1	2	288.536	296
Gm25199	chr3	98567014	98692732	-0.285646	20.9318	1.86174	1	2	288.536	296
Syt6	chr3	98693232	98781387	-0.285646	20.7355	9.90932	1	10	288.536	296
Gm43066	chr3	98693232	98781387	-0.285646	20.7355	9.90932	1	10	288.536	296
Gm15986	chr3	98810714	98838391	-0.285646	21.1021	1.93207	1	2	288.536	296
Olfml3	chr3	98838891	98863215	-0.285646	22.3674	4.90268	1	5	288.536	296
Gm10964	chr3	98856199	98867891	-0.285646	22.518	5.92756	1	6	288.536	296
Hipk1	chr3	98856199	98918913	-0.285646	22.1407	14.7251	1	15	288.536	296
Gm43149	chr3	98856656	98891115	-0.285646	22.143	8.85785	1	9	288.536	296
Gm15886	chr3	98856656	98918913	-0.285646	22.1133	13.738	1	14	288.536	296
Gm43387	chr3	98856656	98918913	-0.285646	22.1133	13.738	1	14	288.536	296
Dclre1b	chr3	98919413	98938673	-0.285646	20.0679	8.76653	1	9	288.536	296
Gm15471	chr3	98919413	98938673	-0.285646	20.0679	8.76653	1	9	288.536	296
Ap4b1	chr3	98926064	98949121	-0.285646	20.9869	8.89709	1	9	288.536	296
Gm43064	chr3	98926064	98971413	-0.285646	20.8453	12.8486	1	13	288.536	296
Bcl2l15	chr3	98926117	99030504	-0.285646	20.6012	13.8274	1	14	288.536	296
Ptpn22	chr3	98977375	99031882	-0.285646	21.0513	12.7571	1	13	288.536	296
Gm15472	chr3	98977375	98984631	-0.285646	21.1133	4.93042	1	5	288.536	296
Gm43065	chr3	98977375	98995688	-0.285646	21.0907	5.90412	1	6	288.536	296
Gm15602	chr3	98977375	99031882	-0.285646	21.0513	12.7571	1	13	288.536	296
Rsbn1	chr3	99032382	99126156	-0.285646	21.4512	5.93173	1	6	288.536	296
Phtf1os	chr3	99032382	99106130	-0.285646	21.7729	12.8742	1	13	288.536	296
Phtf1	chr3	99083266	99175627	-0.285646	21.9892	15.7679	1	16	288.536	296
Magi3	chr3	99087096	99472407	-0.285646	21.0358	32.2743	1	34	288.536	296
Gm42696	chr3	99131921	99179749	-0.285646	20.7159	4.89788	1	5	288.536	296
Gm12848	chr3	99131921	99203749	-0.285646	20.2667	6.85323	1	7	288.536	296
9530097N15Rik	chr3	99131921	99216844	-0.285646	20.1767	8.80108	1	9	288.536	296
MGP_FVBNJ_G0037592	chr3	99131921	99223499	-0.285646	20.4234	10.5934	1	11	288.536	296
Gm42700	chr3	99131921	99239313	-0.285646	20.3333	11.5832	1	12	288.536	296
Gm42699	chr3	99131921	99253791	-0.285646	20.1672	13.1288	1	14	288.536	296
Gm17956	chr3	99131921	99264809	-0.285646	20.1749	15.0753	1	16	288.536	296
Gm42702	chr3	99131921	99270664	-0.285646	20.0799	16.0324	1	17	288.536	296
Gm42701	chr3	99131921	99276469	-0.285646	20.56	16.6233	1	18	288.536	296
Gm43258	chr3	99131921	99279390	-0.285646	20.4471	17.5735	1	19	288.536	296
