gene	chromosome	start	end	log2	depth	weight	cn	probes	segment_weight	segment_probes
4930527A07Rik	chr2	101677516	101737176	-0.522038	20.3716	1.9135	1	2	168.176	169
Pax6os1	chr2	101737676	101890542	-0.522038	18.4037	7.8907	1	8	168.176	169
Gm13890	chr2	101737676	101853335	-0.522038	17.7338	3.92596	1	4	168.176	169
Paupar	chr2	101737676	101890664	-0.522038	18.0184	4.91913	1	5	168.176	169
Pax6	chr2	101737676	101886433	-0.522038	18.5174	28.5028	1	29	168.176	169
Pax6os1	chr2	101861471	101889762	-0.379336	19.0898	1.98533	1	2	195.057	193
Pax6	chr2	101861471	102101222	-0.379336	19.1431	12.8684	1	13	195.057	193
Elp4	chr2	101894326	102157695	-0.379336	19.4055	7.77512	1	8	195.057	193
Gm13954	chr2	101894326	101923614	-0.379336	19.92	2.92574	1	3	195.057	193
Immp1l	chr2	102101295	102197923	-0.379336	18.8435	1.99359	1	2	195.057	193
Dnajc24	chr2	102159359	102235466	-0.379336	20.1203	6.75105	1	7	195.057	193
MGP_FVBNJ_G0008512	chr2	102159359	102192090	-0.379336	20.142	5.75435	1	6	195.057	193
MGP_FVBNJ_G0036424	chr2	102159359	102235466	-0.379336	20.1203	6.75105	1	7	195.057	193
Dcdc5	chr2	102197995	102652569	-0.379336	20.0864	11.6758	1	12	195.057	193
Gm13992	chr2	102197995	102232568	-0.379336	19.1217	2.93846	1	3	195.057	193
Gm29053	chr2	102197995	102416244	-0.379336	19.5494	5.91909	1	6	195.057	193
Gm14013	chr2	102233068	102573789	-0.379336	19.31	6.90142	1	7	195.057	193
Gm14015	chr2	102653069	102761106	-0.379336	19.826	1.98684	1	2	195.057	193
Gm14014	chr2	102761606	102825698	-0.379336	20.2778	1.97447	1	2	195.057	193
BB218582	chr2	102826198	102877928	-0.379336	20.2077	3.88814	1	4	195.057	193
Mpped2	chr2	102878428	103097630	-0.379336	19.7047	9.81637	1	10	195.057	193
Gm22813	chr2	102878428	103097630	-0.379336	19.7047	9.81637	1	10	195.057	193
MGP_FVBNJ_G0036599	chr2	102878428	103097630	-0.379336	19.7047	9.81637	1	10	195.057	193
Gm13901	chr2	103098130	103108525	-0.379336	18.897	1.70228	1	2	195.057	193
Gm13902	chr2	103107621	103144210	-0.379336	18.0392	1.72714	1	2	195.057	193
Arl14ep	chr2	103144710	103185458	-0.379336	17.9542	4.92605	1	5	195.057	193
Gm13900	chr2	103185958	103196985	-0.379336	22.306	1.8579	1	2	195.057	193
Gm13904	chr2	103196148	103240263	-0.379336	21.0956	1.94365	1	2	195.057	193
Fshb	chr2	103240763	103277848	-0.379336	18.2614	1.98177	1	2	195.057	193
Gm24885	chr2	103278348	103296715	-0.379336	22.3779	1.75622	1	2	195.057	193
Gm13903	chr2	103297215	103456343	-0.379336	19.3624	1.94583	1	2	195.057	193
Kcna4	chr2	103456843	103576393	-0.379336	18.5797	2.9391	1	3	195.057	193
MGP_FVBNJ_G0038781	chr2	104024969	104094612	-0.379336	18.8666	1.92619	1	2	195.057	193
Gm23749	chr2	104204127	104243194	-0.379336	15.0669	1.47368	1	2	195.057	193
Gm13912	chr2	104309622	104554570	-0.379336	18.0876	1.95798	1	2	195.057	193
Gm13916	chr2	104555070	104574207	-0.379336	17.7471	1.94795	1	2	195.057	193
Gm13915	chr2	104668769	104674565	-0.379336	21.9473	1.89128	1	2	195.057	193
Gm13913	chr2	104674305	104703710	-0.379336	20.1221	1.90923	1	2	195.057	193
Gm13914	chr2	104834223	105046039	-0.379336	19.1313	1.96498	1	2	195.057	193
Gm13923	chr2	105119059	105180039	-0.379336	14.3852	1.68519	1	2	195.057	193
Mettl15	chr2	105186147	105379707	-0.379336	19.9574	6.96503	1	7	195.057	193
Kif18a	chr2	105214186	105542408	-0.379336	21.0035	9.86949	1	10	195.057	193
Gm13924	chr2	105542908	105586322	-0.379336	20.3337	1.95748	1	2	195.057	193
Gm13925	chr2	105561956	105741308	-0.379336	20.323	1.99358	1	2	195.057	193
Gm20638	chr2	105741808	105808154	-0.379336	21.6758	1.97491	1	2	195.057	193
Bdnf	chr2	105743339	105871161	-0.379336	20.6927	9.96399	1	10	195.057	193
Gm13932	chr2	105871661	105971896	-0.379336	17.0591	1.24218	1	2	195.057	193
Lin7c	chr2	105972396	105994803	-0.379336	20.6928	2.97497	1	3	195.057	193
Platr8	chr2	105983885	106103489	-0.379336	20.1929	1.98309	1	2	195.057	193
Lgr4	chr2	105999119	106106575	-0.379336	20.7291	3.94864	1	4	195.057	193
Ccdc34	chr2	106107075	106264103	-0.379336	21.3787	8.94132	1	9	195.057	193
Ccdc34os	chr2	106107075	106264103	-0.379336	21.3787	8.94132	1	9	195.057	193
Gm13937	chr2	106264603	106273561	-0.379336	21.2616	1.90579	1	2	195.057	193
MGP_FVBNJ_G0037502	chr2	106273454	106293079	-0.379336	20.716	1.91878	1	2	195.057	193
Bbox1	chr2	106313698	106398133	-0.379336	21.0966	2.95775	1	3	195.057	193
Fibin	chr2	106420083	106474974	-0.379336	19.8932	1.97488	1	2	195.057	193
Gm13935	chr2	106475474	106508802	-0.379336	15.9903	1.57223	1	2	195.057	193
Gm10794	chr2	106643784	106698012	-0.379336	18.8894	1.94013	1	2	195.057	193
Slc5a12	chr2	106644653	107005095	-0.379336	19.6381	5.92417	1	6	195.057	193
Ano3	chr2	106705482	106873806	-0.379336	18.6172	6.83742	1	7	195.057	193
Muc15	chr2	106705482	106873806	-0.379336	18.6172	6.83742	1	7	195.057	193
Gm13942	chr2	107100600	107137117	-0.379336	18.6454	1.98504	1	2	195.057	193
Gm13941	chr2	107137617	107185895	-0.379336	18.6253	1.98168	1	2	195.057	193
Gm15130	chr2	107186395	107258170	-0.379336	13.4361	1.71961	1	2	195.057	193
Potefam1	chr2	107213830	107283999	-0.379336	18.0049	3.85784	1	4	195.057	193
Gm13961	chr2	107213830	107281810	-0.379336	18.0404	2.88393	1	3	195.057	193
Olfr1275	chr2	107283060	107308986	-0.379336	20.927	1.86547	1	2	195.057	193
Olfr1276	chr2	107309486	107321043	-0.379336	21.0572	1.96499	1	2	195.057	193
Olfr1277	chr2	107321543	107332971	-0.379336	16.969	1.96306	1	2	195.057	193
Olfr1278	chr2	107344006	107357455	-0.379336	18.149	1.9679	1	2	195.057	193
MGP_FVBNJ_G0026055	chr2	107357955	107369528	-0.379336	17.5435	1.93744	1	2	195.057	193
MGP_FVBNJ_G0026056	chr2	107366197	107409421	-0.379336	19.6487	1.93689	1	2	195.057	193
MGP_FVBNJ_G0026057	chr2	107431693	107445705	-0.379336	20.3852	1.76779	1	2	195.057	193
MGP_FVBNJ_G0026058	chr2	107446205	107486385	-0.379336	24.0062	1.8137	1	2	195.057	193
Olfr1287	chr2	107527204	107565216	-0.379336	14.1891	1.91752	1	2	195.057	193
Olfr1288	chr2	107565716	107636090	-0.379336	21.9588	1.92097	1	2	195.057	193
MGP_FVBNJ_G0011706	chr2	107570869	107607287	-0.379336	26.3614	2.87175	1	4	195.057	193
Olfr1289	chr2	107570869	107577682	-0.379336	24.9094	2.69248	1	3	195.057	193
Olfr1290	chr2	107570869	107607287	-0.379336	26.3614	2.87175	1	4	195.057	193
MGP_FVBNJ_G0026063	chr2	107648048	107670146	-0.520732	18.376	1.96282	1	2	47.4988	50
MGP_FVBNJ_G0026064	chr2	107670646	107698632	-0.520732	18.799	1.95263	1	2	47.4988	50
Olfr1296-ps1	chr2	107699132	107731716	-0.520732	16.727	1.9286	1	2	47.4988	50
Olfr1297	chr2	107732216	107755631	-0.520732	15.7285	1.95806	1	2	47.4988	50
MGP_FVBNJ_G0026066	chr2	107756131	107776283	-0.520732	18.3404	1.8978	1	2	47.4988	50
MGP_FVBNJ_G0026067	chr2	107775344	107798615	-0.520732	16.1282	1.8971	1	2	47.4988	50
MGP_FVBNJ_G0011708	chr2	107799115	107806456	-0.520732	13.8462	1.73912	1	2	47.4988	50
Gm13922	chr2	107806300	107823871	-0.520732	17.723	1.80561	1	2	47.4988	50
Olfr1301	chr2	107864485	107888978	-0.520732	15.3467	1.91389	1	2	47.4988	50
Olfr1302	chr2	107889478	107923577	-0.520732	29.3601	1.67452	1	2	47.4988	50
Olfr1303	chr2	107924077	107961003	-0.520732	20.3719	2.42532	1	3	47.4988	50
Olfr268-ps1	chr2	107924077	107961003	-0.520732	20.3719	2.42532	1	3	47.4988	50
Olfr1305	chr2	107961503	108007858	-0.520732	16.9379	1.91103	1	2	47.4988	50
Olfr1308	chr2	108047179	108071041	-0.520732	17.4022	1.90376	1	2	47.4988	50
MGP_FVBNJ_G0026074	chr2	108070078	108085925	-0.520732	17.634	1.92175	1	2	47.4988	50
Gm13929	chr2	108086425	108095065	-0.520732	19.7231	1.94586	1	2	47.4988	50
MGP_FVBNJ_G0026075	chr2	108094126	108106162	-0.520732	20.03	1.95164	1	2	47.4988	50
MGP_FVBNJ_G0026076	chr2	108106662	108127717	-0.520732	18.181	1.9553	1	2	47.4988	50
Olfr1312	chr2	108128217	108139410	-0.520732	16.3662	1.89195	1	2	47.4988	50
Olfr1313	chr2	108158303	108179316	-0.520732	17.0115	1.91166	1	2	47.4988	50
Olfr1314	chr2	108178377	108208322	-0.520732	16.5982	1.96362	1	2	47.4988	50
MGP_FVBNJ_G0026080	chr2	108218114	108251882	-0.520732	17.4718	1.97403	1	2	47.4988	50
Lpcat4	chr2	108327686	108347421	-0.520732	19.8339	4.92621	1	5	47.4988	50
Nutm1	chr2	108336154	108351380	-0.520732	20.005	1.96869	1	2	47.4988	50
Nop10	chr2	108350034	108351380	-0.520732	20.7749	0.975742	1	1	47.4988	50
Slc12a6	chr2	108353935	108450736	-0.414314	21.4563	10.8374	1	11	83.4992	85
Gm21985	chr2	108353935	108492368	-0.414314	20.5726	15.7724	1	16	83.4992	85
Emc4	chr2	108354424	108461477	-0.414314	21.2846	10.8379	1	11	83.4992	85
Katnbl1	chr2	108354424	108540520	-0.414314	20.4297	16.7655	1	17	83.4992	85
Gm13940	chr2	108354424	108492368	-0.414314	20.5146	14.784	1	15	83.4992	85
Gm17377	chr2	108461977	108540520	-0.414314	18.8665	5.92766	1	6	83.4992	85
Emc7	chr2	108541020	108566454	-0.414314	18.2154	2.86179	1	3	83.4992	85
MGP_FVBNJ_G0036425	chr2	108541020	108566454	-0.414314	18.2154	2.86179	1	3	83.4992	85
Chrm5	chr2	108564855	108579347	-0.414314	18.4146	1.95194	1	2	83.4992	85
Aven	chr2	108579847	108719442	-0.414314	20.9576	12.4552	1	13	83.4992	85
Gm22676	chr2	108579847	108640044	-0.414314	26.727	2.60583	1	3	83.4992	85
MGP_FVBNJ_G0008513	chr2	108579847	108709308	-0.414314	22.5332	6.51512	1	7	83.4992	85
Ryr3	chr2	108579847	109355099	-0.414314	20.1639	18.3804	1	19	83.4992	85
Tmco5b	chr2	109355599	109392677	-0.414314	20.8101	2.92751	1	3	83.4992	85
Gm26505	chr2	109355599	109392677	-0.414314	20.8101	2.92751	1	3	83.4992	85
Fmn1	chr2	109393177	109785734	-0.414314	20.259	17.8298	1	18	83.4992	85
Gm13967	chr2	109393177	109506146	-0.414314	20.7656	5.94289	1	6	83.4992	85
Gm13963	chr2	109393177	109563330	-0.414314	20.6359	10.8898	1	11	83.4992	85
MGP_FVBNJ_G0015298	chr2	109393177	109505232	-0.414314	20.8081	7.93123	1	8	83.4992	85
Gm13966	chr2	109393177	109563330	-0.414314	20.6359	10.8898	1	11	83.4992	85
Gm13964	chr2	109393177	109742023	-0.414314	20.4483	11.8827	1	12	83.4992	85
4930533B01Rik	chr2	109393177	109766975	-0.414314	20.2751	16.8367	1	17	83.4992	85
Grem1	chr2	109804403	109835618	-0.414314	18.5448	1.96008	1	2	83.4992	85
Scg5	chr2	109836118	109900677	-0.414314	21.0224	2.97169	1	3	83.4992	85
Arhgap11a	chr2	109884002	110056038	-0.414314	21.0755	4.96916	1	5	83.4992	85
Gjd2	chr2	110056538	110079243	-0.414314	20.4036	4.94973	1	5	83.4992	85
A530058N18Rik	chr2	110056538	110100740	-0.414314	20.7917	12.8723	1	13	83.4992	85
Actc1	chr2	110060502	110100740	-0.414314	20.8834	11.8824	1	12	83.4992	85
C130080G10Rik	chr2	110060502	110074982	-0.414314	20.1226	2.96505	1	3	83.4992	85
Gjd2	chr2	110060502	110112679	-0.383412	19.1159	1.97141	1	2	122.118	125
A530058N18Rik	chr2	110060502	110153605	-0.383412	15.1451	6.22426	1	8	122.118	125
Actc1	chr2	110060502	110112679	-0.383412	19.1159	1.97141	1	2	122.118	125
C130080G10Rik	chr2	110060502	110153605	-0.383412	15.1451	6.22426	1	8	122.118	125
Aqr	chr2	110154105	110240836	-0.383412	20.3881	10.7348	1	11	122.118	125
Mir7002	chr2	110154105	110229941	-0.383412	20.7838	7.84863	1	8	122.118	125
Zfp770	chr2	110241336	110318469	-0.383412	20.6228	2.95058	1	3	122.118	125
MGP_FVBNJ_G0009565	chr2	110318969	110322306	-0.383412	20.7827	1.92546	1	2	122.118	125
Gm29234	chr2	110321044	110526353	-0.383412	20.4944	1.96259	1	2	122.118	125
Dph6	chr2	110563016	110747862	-0.383412	19.2866	6.96906	1	7	122.118	125
Gm13972	chr2	110563016	110747862	-0.383412	19.2866	6.96906	1	7	122.118	125
Gm13975	chr2	110748362	110893354	-0.383412	22.5698	1.97157	1	2	122.118	125
Gm13974	chr2	110893854	111181904	-0.383412	21.9465	5.92084	1	6	122.118	125
Gm28494	chr2	110893854	111366560	-0.383412	21.5326	7.88962	1	8	122.118	125
Gm28492	chr2	110893854	111081137	-0.383412	20.705	3.95026	1	4	122.118	125
Gm13973	chr2	110893854	111181904	-0.383412	21.9465	5.92084	1	6	122.118	125
Gm28493	chr2	110947148	111366560	-0.383412	21.5992	6.89151	1	7	122.118	125
4930528P14Rik	chr2	111367060	111384751	-0.383412	22.6497	1.97811	1	2	122.118	125
Gm13976	chr2	111382167	111531900	-0.383412	22.1483	1.98094	1	2	122.118	125
3110099E03Rik	chr2	111532400	111593678	-0.383412	19.1116	3.98057	1	4	122.118	125
Gm13977	chr2	111594178	111820232	-0.383412	20.4516	1.99303	1	2	122.118	125
Cdin1	chr2	111621920	111902762	-0.383412	19.6743	4.91332	1	5	122.118	125
Mir1951	chr2	111621920	111902762	-0.383412	19.6743	4.91332	1	5	122.118	125
Meis2	chr2	111903262	112107470	-0.383412	20.4619	18.7622	1	19	122.118	125
2700033N17Rik	chr2	112106244	112125705	-0.383412	20.1076	2.86147	1	3	122.118	125
G630016G05Rik	chr2	112106244	112275445	-0.383412	19.7846	4.8379	1	5	122.118	125
2810405F15Rik	chr2	112107250	112275445	-0.383412	19.5782	3.96427	1	4	122.118	125
Gm13990	chr2	112865125	112908656	-0.383412	21.3682	1.98957	1	2	122.118	125
Tmco5	chr2	112895223	112929746	-0.383412	20.7897	4.92061	1	5	122.118	125
D330050G23Rik	chr2	112917031	112981086	-0.383412	20.3773	3.74463	1	4	122.118	125
MGP_FVBNJ_G0009566	chr2	112981586	112989678	-0.383412	22.0651	1.8796	1	2	122.118	125
Gm25514	chr2	112989543	113000147	-0.383412	18.3824	1.67395	1	2	122.118	125
Gm29340	chr2	112994079	113079887	-0.383412	17.3443	1.72159	1	2	122.118	125
MGP_FVBNJ_G0011718	chr2	113080387	113144207	-0.383412	24.1891	1.82953	1	2	122.118	125
Spred1	chr2	113144707	113207662	-0.383412	20.8054	2.98325	1	3	122.118	125
Mir674	chr2	113208162	113260180	-0.383412	18.4428	1.86906	1	2	122.118	125
Rap1a-ps2	chr2	113260680	113268501	-0.383412	17.738	1.9108	1	2	122.118	125
Gm25189	chr2	113268337	113280240	-0.383412	18.1796	1.93163	1	2	122.118	125
Fam98b	chr2	113269784	113297867	-0.383412	21.3685	3.84996	1	4	122.118	125
Rasgrp1	chr2	113298367	113435945	-0.383412	20.7914	4.98368	1	5	122.118	125
Gm13982	chr2	113436445	113570841	-0.383412	19.6993	1.97924	1	2	122.118	125
Gm28183	chr2	113832434	113842665	-0.383412	21.1407	1.97352	1	2	122.118	125
Gm13985	chr2	113836972	113927999	-0.383412	18.9346	1.97939	1	2	122.118	125
4930412B13Rik	chr2	113851718	114055418	-0.383412	20.0265	2.97006	1	3	122.118	125
Gm13986	chr2	113851718	114125565	-0.383412	21.1119	6.88918	1	7	122.118	125
Gm36979	chr2	113877572	114083576	-0.383412	21.627	2.96362	1	3	122.118	125
Gm25308	chr2	113877572	114125565	-0.383412	21.5547	5.90109	1	6	122.118	125
Thbs1	chr2	114126065	114220540	-0.476165	20.2584	3.93467	1	4	657.235	673
Gm29233	chr2	114126065	114220540	-0.476165	20.2584	3.93467	1	4	657.235	673
Fsip1	chr2	114221040	114294774	-0.476165	19.5194	4.97149	1	5	657.235	673
Gm29232	chr2	114221040	114326390	-0.476165	19.6547	7.94638	1	8	657.235	673
A930104D05Rik	chr2	114272289	114390894	-0.476165	20.2066	3.97381	1	4	657.235	673
Gpr176	chr2	114272289	114405886	-0.476165	20.0805	7.82667	1	8	657.235	673
1700054M17Rik	chr2	114295714	114367575	-0.476165	19.7621	2.98161	1	3	657.235	673
MGP_FVBNJ_G0036426	chr2	114295714	114405886	-0.476165	20.0288	4.85063	1	5	657.235	673
Eif2ak4	chr2	114406386	114492265	-0.476165	21.5132	7.87138	1	8	657.235	673
Srp14	chr2	114492765	114500360	-0.476165	19.6401	4.88243	1	5	657.235	673
Gm13983	chr2	114499501	114544471	-0.476165	20.78	1.96268	1	2	657.235	673
Bmf	chr2	114544971	114609832	-0.476165	17.4506	8.12359	1	9	657.235	673
Gm14016	chr2	114610332	114662599	-0.476165	21.6158	1.9391	1	2	657.235	673
Bub1b	chr2	114614317	114684922	-0.476165	21.1887	5.92158	1	6	657.235	673
Pak6	chr2	114685422	114725965	-0.476165	22.2411	5.93537	1	6	657.235	673
Ankrd63	chr2	114721104	114750548	-0.476165	21.8937	1.98147	1	2	657.235	673
Plcb2	chr2	114729510	114769214	-0.476165	22.0377	6.90263	1	7	657.235	673
Inafm2	chr2	114766161	114782834	-0.476165	20.4824	1.94858	1	2	657.235	673
Ccdc9b	chr2	114774337	114793352	-0.476165	19.8709	2.91562	1	3	657.235	673
Phgr1	chr2	114793852	114832931	-0.476165	20.6903	2.97184	1	3	657.235	673
Disp2	chr2	114800696	114835130	-0.476165	21.2417	5.94869	1	6	657.235	673
Knstrn	chr2	114835630	114902466	-0.476165	20.5004	9.9192	1	10	657.235	673
Gm14091	chr2	114835630	114902466	-0.476165	20.5004	9.9192	1	10	657.235	673
Ivd	chr2	114882657	114919179	-0.476165	21.0881	8.78937	1	9	657.235	673
Bahd1	chr2	114919679	114947803	-0.476165	21.536	3.9707	1	4	657.235	673
Chst14	chr2	114945713	115015158	-0.476165	20.7822	2.96335	1	3	657.235	673
Gm14089	chr2	115015658	115027035	-0.476165	24.5445	1.89886	1	2	657.235	673
Uqcrh-ps2	chr2	115026766	115048551	-0.476165	23.8374	1.9043	1	2	657.235	673
Ccdc32	chr2	115036163	115058938	-0.476165	19.5625	3.96385	1	4	657.235	673
Rpusd2	chr2	115053960	115089392	-0.476165	19.931	1.96639	1	2	657.235	673
Knl1	chr2	115067197	115143254	-0.476165	19.9989	5.92957	1	6	657.235	673
Rad51	chr2	115134286	115176600	-0.476165	20.3629	12.8059	1	13	657.235	673
Rmdn3	chr2	115134300	115188033	-0.476165	20.4715	14.7734	1	15	657.235	673
Gchfr	chr2	115188533	115207715	-0.476165	19.1915	1.98	1	2	657.235	673
Dnajc17	chr2	115192951	115230855	-0.476165	21.6	8.82731	1	9	657.235	673
Gm14137	chr2	115192951	115204130	-0.476165	20.5818	3.94195	1	4	657.235	673
Gm8172	chr2	115192959	115228370	-0.476165	22.7059	5.87483	1	6	657.235	673
Zfyve19	chr2	115192959	115251411	-0.476165	21.5523	16.6219	1	17	657.235	673
Ppp1r14d	chr2	115238716	115271522	-0.476165	18.7579	2.97766	1	3	657.235	673
Spint1	chr2	115258844	115290197	-0.476165	20.335	5.91585	1	6	657.235	673
Rhov	chr2	115290697	115306790	-0.476165	16.2791	1.72823	1	2	657.235	673
Gm14175	chr2	115307290	115317588	-0.476165	20.7782	1.94311	1	2	657.235	673
Vps18	chr2	115310817	115342786	-0.476165	20.5277	3.96546	1	4	657.235	673
Gm14207	chr2	115343286	115354701	-0.476165	20.8323	4.79093	1	5	657.235	673
Dll4	chr2	115343286	115374303	-0.476165	20.3273	4.84857	1	5	657.235	673
Chac1	chr2	115374803	115396133	-0.476165	19.5044	1.97671	1	2	657.235	673
Ino80	chr2	115396633	115530898	-0.476165	20.4586	3.98173	1	4	657.235	673
Gm14208	chr2	115531398	115572798	-0.476165	18.9347	1.96477	1	2	657.235	673
Exd1	chr2	115540169	115613042	-0.476165	18.9726	3.97898	1	4	657.235	673
Chp1	chr2	115572891	115626950	-0.476165	20.0022	4.96917	1	5	657.235	673
Oip5os1	chr2	115620452	115651348	-0.476165	24.4762	2.83733	1	3	657.235	673
Oip5	chr2	115635753	115669253	-0.476165	24.4735	3.81921	1	4	657.235	673
Nusap1	chr2	115635753	115689571	-0.476165	21.443	7.68937	1	8	657.235	673
n-R5s204	chr2	115651176	115689571	-0.476165	19.4756	5.84289	1	6	657.235	673
Ndufaf1	chr2	115690071	115705231	-0.476165	19.8576	3.77859	1	4	657.235	673
Gm14383	chr2	115704845	115772314	-0.476165	21.3022	1.81906	1	2	657.235	673
Rtf1	chr2	115710646	115777163	-0.476165	20.5311	6.88985	1	7	657.235	673
Gm25857	chr2	115777663	115788128	-0.476165	17.4568	1.92582	1	2	657.235	673
Itpka	chr2	115779171	115797037	-0.476165	22.8196	1.95701	1	2	657.235	673
Ltk	chr2	115788184	115824061	-0.476165	25.0814	6.69453	1	7	657.235	673
Rpap1	chr2	115800066	115853958	-0.476165	19.7447	9.90594	1	10	657.235	673
Tyro3	chr2	115833306	115918080	-0.476165	19.3539	8.87735	1	9	657.235	673
Gm13998	chr2	115918580	115937558	-0.476165	21.0439	1.95176	1	2	657.235	673
Mga	chr2	115938058	116014020	-0.476165	19.7578	16.756	1	17	657.235	673
Mapkbp1	chr2	116014520	116074130	-0.476165	21.8937	7.76415	1	8	657.235	673
Mir7665	chr2	116014520	116064731	-0.476165	21.632	5.79226	1	6	657.235	673
Gm13999	chr2	116014520	116074130	-0.476165	21.8937	7.76415	1	8	657.235	673
Jmjd7	chr2	116069162	116084667	-0.476165	21.5783	9.85372	1	10	657.235	673
Gm28042	chr2	116069162	116130159	-0.476165	20.4495	16.306	1	17	657.235	673
Pla2g4b	chr2	116069172	116130159	-0.476165	20.2754	15.3156	1	16	657.235	673
Ehd4	chr2	116130659	116209041	-0.476165	20.4187	4.9525	1	5	657.235	673
Pla2g4e	chr2	116209541	116302985	-0.476165	19.6017	5.94404	1	6	657.235	673
Gm13997	chr2	116209541	116302985	-0.476165	19.3448	4.95085	1	5	657.235	673
Pla2g4d	chr2	116303485	116339538	-0.476165	18.2948	1.93651	1	2	657.235	673
Pla2g4f	chr2	116340038	116393070	-0.476165	22.2471	2.93488	1	3	657.235	673
Vps39	chr2	116356481	116443809	-0.476165	24.2065	10.2627	1	11	657.235	673
Tmem87a	chr2	116395675	116460336	-0.476165	20.1651	8.90339	1	9	657.235	673
Ganc	chr2	116395675	116547941	-0.476165	19.8304	24.7908	1	25	657.235	673
Capn3	chr2	116443941	116604813	-0.476165	19.9249	27.7357	1	28	657.235	673
Zfp106	chr2	116550417	116643033	-0.476165	19.8719	12.8283	1	13	657.235	673
MGP_FVBNJ_G0005955	chr2	116550417	116643033	-0.476165	19.8719	12.8283	1	13	657.235	673
Snap23	chr2	116609614	116651566	-0.476165	19.7214	9.93787	1	10	657.235	673
Lrrc57	chr2	116646479	116722505	-0.476165	19.22	9.81759	1	10	657.235	673
Haus2	chr2	116646479	116722505	-0.476165	19.3268	7.84834	1	8	657.235	673
Stard9	chr2	116673559	116879086	-0.476165	20.2426	19.6883	1	20	657.235	673
MGP_FVBNJ_G0036428	chr2	116673559	116724218	-0.476165	18.7285	4.92648	1	5	657.235	673
Cdan1	chr2	116744523	116895287	-0.476165	20.4768	18.7577	1	19	657.235	673
Ttbk2	chr2	116760351	116895287	-0.476165	20.3581	13.8085	1	14	657.235	673
AV039307	chr2	116879384	116918501	-0.476165	20.3555	5.92107	1	6	657.235	673
Ubr1	chr2	116879384	117036999	-0.476165	20.3086	12.804	1	13	657.235	673
Tmem62	chr2	117006281	117044272	-0.476165	19.8715	8.62614	1	9	657.235	673
MGP_FVBNJ_G0008518	chr2	117006281	117019548	-0.476165	19.1625	4.69784	1	5	657.235	673
MGP_FVBNJ_G0038785	chr2	117006281	117044272	-0.476165	19.8715	8.62614	1	9	657.235	673
Ccndbp1	chr2	117037576	117068049	-0.476165	22.0527	7.86807	1	8	657.235	673
Epb42	chr2	117048471	117115033	-0.476165	20.325	7.86945	1	8	657.235	673
Tgm5	chr2	117076773	117138558	-0.476165	19.7159	4.88866	1	5	657.235	673
Gm14213	chr2	117076773	117103585	-0.476165	19.2509	2.9172	1	3	657.235	673
Tgm7	chr2	117122591	117156572	-0.476165	20.9451	1.97679	1	2	657.235	673
Lcmt2	chr2	117157072	117184855	-0.476165	20.6207	9.79268	1	10	657.235	673
Gm23858	chr2	117157072	117169814	-0.476165	19.8751	2.89592	1	3	657.235	673
Adal	chr2	117166758	117199095	-0.476165	21.108	9.83333	1	10	657.235	673
Zscan29	chr2	117189763	117228061	-0.476165	21.4791	4.91638	1	5	657.235	673
Tubgcp4	chr2	117189763	117234198	-0.476165	21.0582	20.7446	1	21	657.235	673
Trp53bp1	chr2	117200138	117317089	-0.476165	21.3413	32.4318	1	33	657.235	673
Map1a	chr2	117317589	117379995	-0.476165	19.9202	8.88581	1	9	657.235	673
Gm14978	chr2	117317589	117380027	-0.476165	19.6305	5.89586	1	6	657.235	673
Ppip5k1	chr2	117317589	117389219	-0.476165	20.2165	23.7581	1	24	657.235	673
Ckmt1	chr2	117386888	117405113	-0.476165	20.0164	11.8093	1	12	657.235	673
Strc	chr2	117386950	117447401	-0.476165	19.1704	14.4254	1	15	657.235	673
Catsper2	chr2	117423007	117458657	-0.476165	19.1949	8.28411	1	9	657.235	673
Gm14001	chr2	117423007	117439384	-0.476165	19.5179	5.32581	1	6	657.235	673
Gm14000	chr2	117423007	117446087	-0.476165	19.4855	6.29797	1	7	657.235	673
Pdia3	chr2	117424733	117480690	-0.476165	18.7477	10.2261	1	11	657.235	673
Ell3	chr2	117475113	117489694	-0.476165	22.1208	4.88968	1	5	657.235	673
Serinc4	chr2	117475113	117494979	-0.476165	22.9348	18.5534	1	19	657.235	673
Serf2	chr2	117475162	117524836	-0.476165	23.1605	19.4066	1	20	657.235	673
Gm22953	chr2	117475162	117493003	-0.476165	24.9151	9.70846	1	10	657.235	673
Hypk	chr2	117475162	117524836	-0.476165	23.1605	19.4066	1	20	657.235	673
Mfap1b	chr2	117510492	117532625	-0.476165	23.2293	2.66776	1	3	657.235	673
Mfap1a	chr2	117510492	117532625	-0.476165	23.2293	2.66776	1	3	657.235	673
Gm14017	chr2	117532239	117545241	-0.476165	16.2487	1.94781	1	2	657.235	673
Gm14018	chr2	117536515	117600939	-0.476165	18.1876	1.97999	1	2	657.235	673
Wdr76	chr2	117561833	117872671	-0.476165	17.7649	5.94115	1	6	657.235	673
Frmd5	chr2	117603039	117929957	-0.476165	20.3704	16.8865	1	17	657.235	673
Gm14021	chr2	117603039	117783310	-0.476165	20.118	14.9145	1	15	657.235	673
Gm14020	chr2	117603039	117929957	-0.476165	20.3704	16.8865	1	17	657.235	673
Gm14019	chr2	117930457	118001411	-0.476165	21.1067	1.96082	1	2	657.235	673
Golm2	chr2	117931647	118014602	-0.476165	20.02	8.88458	1	9	657.235	673
